Image,Target
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_471783.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_600083.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_287580.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_427244.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_374542.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_298993.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_28262.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_617451.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_650236.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_216622.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_290544.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_219791.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_483425.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_421401.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_41830.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_209319.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_448433.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_426104.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_214915.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_600852.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_541878.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_237315.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_658445.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_114865.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_45655.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_636230.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_5436.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_595790.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_506623.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_133590.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_353900.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_136567.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_363193.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_328967.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_247876.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_490398.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_214210.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_248076.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_471523.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_480905.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_613052.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_639541.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_12121.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_62462.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_495195.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_4438.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_401650.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_20036.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_202057.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_137727.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_130990.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_233793.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_200117.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_561580.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_65796.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_243972.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_659279.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_68445.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_20087.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_307894.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_327961.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_187959.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_539945.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_538607.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_533581.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_476294.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_691430.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_405525.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_608578.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_60139.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_433026.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_609748.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_289947.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_281125.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_149216.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_21736.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_309485.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_451325.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_489056.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_20749.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_19758.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_693848.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_360189.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_631080.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_132298.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_423288.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_398984.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_318919.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_471847.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_547276.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_694380.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_474861.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_169544.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_340481.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_246454.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_170062.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_362412.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_624420.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_193374.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_169417.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_470745.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_292245.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_257583.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_443599.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_281369.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_112426.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_471329.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_359800.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_488753.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_673446.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_329501.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_651455.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_582434.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_555129.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_677247.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_143717.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_50359.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_427725.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_279810.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_185658.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_181249.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_465414.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_630246.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_618294.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_183171.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_380670.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_656180.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_431862.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_661277.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_163533.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_162429.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_152336.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_519914.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_284832.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_271935.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_584917.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_271524.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_584583.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_504354.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_464778.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_666631.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_615525.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_141835.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_645788.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_66535.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_351768.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_585308.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_38351.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_499302.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_692381.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_537336.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_251299.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_228522.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_529655.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_152338.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_119048.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_592966.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_124348.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_147344.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_284076.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_69315.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_340281.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_376384.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_431144.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_54691.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_302657.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_522726.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_245683.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_537035.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_240087.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_473329.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_115599.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_675547.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_195694.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_104607.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_508787.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_202430.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_406182.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_25063.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_671418.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_10157.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_682893.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_217339.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_191437.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_681068.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_703985.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_449392.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_674367.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_120200.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_372346.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_623050.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_300685.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_635500.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_221964.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_249169.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_461108.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_373542.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_425204.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_231898.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_180105.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_602845.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_113277.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_138280.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_66502.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_274051.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_146136.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_633119.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_184265.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_436924.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_653606.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_592878.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_587926.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_683211.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_16164.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_606676.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_159653.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_523193.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_360494.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_27464.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_145463.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_459626.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_682251.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_353758.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_305423.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_419487.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_690949.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_652720.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_144195.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_683802.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_633510.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_293299.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_242349.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_222683.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_54236.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_478801.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_178311.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_346294.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_189611.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_329499.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_430055.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_199434.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_536180.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_436065.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_226177.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_345085.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_470016.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_356501.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_394505.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_232331.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_212083.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_52368.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_42309.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_18455.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_406874.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_158786.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_438112.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_102733.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_144328.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_426156.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_207799.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_333003.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_665874.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_573642.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_550354.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_188099.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_328329.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_108475.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_384647.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_371029.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_215260.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_686677.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_482119.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_499441.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_528886.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_628013.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_308205.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_353923.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_523310.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_249022.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_606930.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_502468.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_413359.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_115039.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_668551.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_415847.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_60017.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_689453.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_697316.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_502867.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_535397.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_498163.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_490303.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_31995.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_69020.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_349203.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_663085.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_530971.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_354514.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_581746.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_17560.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_428965.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_209277.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_242525.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_43211.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_225431.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_291015.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_214204.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_432707.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_239275.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_652382.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_693874.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_535576.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_643312.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_666912.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_529330.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_513969.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_189232.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_199640.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_510232.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_651906.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_700420.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_271613.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_35048.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_563918.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_532896.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_634657.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_384697.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_645696.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_267711.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_277785.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_57472.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_604351.jpg,erythroblast
/home/mahmoud/CDIB/data/raw/erythroblast/ERB_344388.jpg,erythroblast
